UNITID,GRCOHRT,UGENTERN,PGRCOHRT,RRFTCT,RRFTEX,RRFTIN,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTEX,RRPTIN,RRPTCTA,RET_NMP,RET_PCP,STUFACR
403478,224.0,490.0,46.0,196.0,7.0,0.0,189.0,127.0,67.0,29.0,4.0,0.0,25.0,11.0,44.0,17.0
403487,187.0,542.0,35.0,164.0,3.0,0.0,161.0,116.0,72.0,14.0,2.0,0.0,12.0,8.0,67.0,17.0
404055,,,,18.0,0.0,0.0,18.0,15.0,83.0,,,,,,,45.0
404338,,,,2.0,0.0,0.0,2.0,1.0,50.0,,,,,,,10.0
404426,313.0,825.0,38.0,280.0,0.0,0.0,280.0,155.0,55.0,169.0,0.0,0.0,169.0,55.0,33.0,22.0
404684,,,,84.0,0.0,0.0,84.0,60.0,71.0,,,,,,,16.0
404718,,,,58.0,0.0,0.0,58.0,50.0,86.0,,,,,,,18.0
404912,,,,95.0,0.0,0.0,95.0,59.0,62.0,,,,,,,21.0
405012,,,,37.0,0.0,0.0,37.0,30.0,81.0,,,,,,,12.0
405058,39.0,41.0,95.0,41.0,0.0,0.0,41.0,37.0,90.0,,,,,,,25.0
405076,,,,466.0,0.0,0.0,466.0,325.0,70.0,,,,,,,25.0
405854,17.0,19.0,89.0,22.0,6.0,0.0,16.0,9.0,56.0,,,,,,,15.0
405872,370.0,772.0,48.0,341.0,0.0,0.0,341.0,227.0,67.0,143.0,0.0,0.0,143.0,81.0,57.0,14.0
406024,,,,4.0,0.0,0.0,4.0,3.0,75.0,3.0,0.0,0.0,3.0,2.0,67.0,13.0
406033,,,,24.0,0.0,0.0,24.0,15.0,63.0,35.0,0.0,0.0,35.0,28.0,80.0,13.0
406149,,,,,,,,,,,,,,,,10.0
406325,,,,4.0,0.0,0.0,4.0,3.0,75.0,31.0,0.0,0.0,31.0,28.0,90.0,10.0
406361,,,,9.0,0.0,0.0,9.0,4.0,44.0,,,,,,,6.0
406422,,,,24.0,0.0,0.0,24.0,17.0,71.0,0.0,0.0,0.0,0.0,0.0,,10.0
406486,,,,,,,,,,,,,,,,4.0
406547,9.0,18.0,50.0,4.0,0.0,0.0,4.0,4.0,100.0,2.0,0.0,0.0,2.0,2.0,100.0,15.0
407090,,,,28.0,0.0,0.0,28.0,24.0,86.0,39.0,0.0,0.0,39.0,34.0,87.0,25.0
407142,,,,11.0,0.0,0.0,11.0,11.0,100.0,,,,,,,14.0
407151,,,,13.0,0.0,0.0,13.0,11.0,85.0,,,,,,,18.0
407179,,,,25.0,0.0,0.0,25.0,16.0,64.0,14.0,0.0,0.0,14.0,10.0,71.0,15.0
407355,,,,20.0,0.0,0.0,20.0,16.0,80.0,,,,,,,15.0
407434,,,,51.0,0.0,0.0,51.0,51.0,100.0,,,,,,,10.0
407461,,,,34.0,0.0,0.0,34.0,29.0,85.0,,,,,,,3.0
407470,,,,44.0,1.0,0.0,43.0,28.0,65.0,7.0,0.0,0.0,7.0,1.0,14.0,22.0
407489,,,,12.0,0.0,0.0,12.0,9.0,75.0,31.0,0.0,0.0,31.0,28.0,90.0,17.0
407513,,,,7.0,0.0,0.0,7.0,7.0,100.0,55.0,0.0,0.0,55.0,51.0,93.0,11.0
407522,,,,,,,,,,,,,,,,4.0
407568,,,,24.0,0.0,0.0,24.0,16.0,67.0,1.0,0.0,0.0,1.0,0.0,0.0,25.0
407577,,,,49.0,3.0,0.0,46.0,35.0,76.0,10.0,0.0,0.0,10.0,9.0,90.0,24.0
407595,,,,58.0,0.0,0.0,58.0,50.0,86.0,,,,,,,7.0
407610,,,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,100.0,4.0
407629,,,,,,,,,,,,,,,,2.0
407683,,,,23.0,0.0,0.0,23.0,16.0,70.0,23.0,0.0,0.0,23.0,16.0,70.0,15.0
407708,,,,107.0,0.0,0.0,107.0,78.0,73.0,,,,,,,26.0
407735,,,,21.0,0.0,0.0,21.0,18.0,86.0,,,,,,,17.0
407832,,,,26.0,0.0,0.0,26.0,23.0,88.0,39.0,0.0,0.0,39.0,30.0,77.0,12.0
408066,,,,34.0,0.0,0.0,34.0,21.0,62.0,7.0,0.0,0.0,7.0,6.0,86.0,12.0
408163,,,,9.0,0.0,0.0,9.0,5.0,56.0,,,,,,,10.0
408385,,,,531.0,0.0,0.0,531.0,326.0,61.0,,,,,,,25.0
408729,8.0,8.0,100.0,57.0,0.0,0.0,57.0,34.0,60.0,4.0,0.0,0.0,4.0,3.0,75.0,7.0
408844,321.0,562.0,57.0,151.0,0.0,0.0,151.0,92.0,61.0,29.0,0.0,0.0,29.0,26.0,90.0,17.0
408862,,,,33.0,0.0,0.0,33.0,25.0,76.0,35.0,0.0,0.0,35.0,27.0,77.0,20.0
409032,,,,48.0,0.0,0.0,48.0,42.0,88.0,,,,,,,1.0
409120,,,,37.0,0.0,0.0,37.0,27.0,73.0,,,,,,,5.0
409193,,,,10.0,0.0,0.0,10.0,7.0,70.0,,,,,,,22.0
409315,2116.0,7585.0,28.0,54.0,0.0,0.0,54.0,34.0,63.0,58.0,0.0,0.0,58.0,26.0,45.0,22.0
409537,,,,,,,,,,,,,,,,10.0
409591,,,,30.0,0.0,0.0,30.0,27.0,90.0,41.0,1.0,0.0,40.0,36.0,90.0,8.0
409698,891.0,1912.0,47.0,767.0,0.0,0.0,767.0,607.0,79.0,12.0,0.0,0.0,12.0,5.0,42.0,20.0
410797,,,,120.0,0.0,0.0,120.0,75.0,63.0,,,,,,,15.0
410964,,,,2.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,,12.0
411684,,,,9.0,0.0,0.0,9.0,8.0,89.0,,,,,,,17.0
411754,,,,,,,,,,,,,,,,12.0
412173,,,,4.0,0.0,0.0,4.0,3.0,75.0,,,,,,,27.0
412535,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,6.0
412544,,,,19.0,0.0,0.0,19.0,18.0,95.0,3.0,0.0,0.0,3.0,2.0,67.0,19.0
412599,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,30.0
413176,,,,8.0,0.0,0.0,8.0,8.0,100.0,,,,,,,12.0
413413,22.0,4909.0,0.0,14.0,0.0,0.0,14.0,5.0,36.0,45.0,0.0,0.0,45.0,12.0,27.0,35.0
413617,10.0,64.0,16.0,2.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,,7.0
413626,54.0,100.0,54.0,21.0,0.0,0.0,21.0,15.0,71.0,11.0,0.0,0.0,11.0,4.0,36.0,10.0
413680,,,,63.0,0.0,0.0,63.0,49.0,78.0,,,,,,,13.0
413820,,,,5.0,0.0,0.0,5.0,4.0,80.0,,,,,,,3.0
413893,,,,277.0,0.0,0.0,277.0,166.0,60.0,,,,,,,22.0
413972,,,,9.0,0.0,0.0,9.0,8.0,89.0,,,,,,,10.0
414063,,,,34.0,0.0,0.0,34.0,29.0,85.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0
414124,,,,84.0,0.0,0.0,84.0,73.0,87.0,13.0,0.0,0.0,13.0,10.0,77.0,10.0
414461,880.0,1040.0,85.0,822.0,1.0,0.0,821.0,659.0,80.0,2.0,0.0,0.0,2.0,0.0,0.0,35.0
414489,,,,38.0,0.0,0.0,38.0,32.0,84.0,,,,,,,15.0
414540,,,,79.0,0.0,0.0,79.0,73.0,92.0,,,,,,,19.0
414595,13.0,66.0,20.0,0.0,0.0,0.0,0.0,0.0,,20.0,0.0,0.0,20.0,8.0,40.0,9.0
414869,,,,6.0,0.0,0.0,6.0,6.0,100.0,10.0,0.0,0.0,10.0,4.0,40.0,14.0
414878,2.0,207.0,1.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,2.0,1.0,50.0,8.0
414911,206.0,1060.0,19.0,183.0,0.0,0.0,183.0,101.0,55.0,35.0,0.0,0.0,35.0,14.0,40.0,18.0
414939,,,,60.0,0.0,0.0,60.0,43.0,72.0,,,,,,,21.0
415039,,,,16.0,0.0,0.0,16.0,13.0,81.0,14.0,0.0,0.0,14.0,9.0,64.0,12.0
415057,,,,25.0,1.0,0.0,24.0,20.0,83.0,,,,,,,14.0
415987,,,,75.0,0.0,0.0,75.0,54.0,72.0,,,,,,,17.0
416458,,,,58.0,0.0,0.0,58.0,29.0,50.0,,,,,,,15.0
416801,,,,,,,,,,,,,,,,9.0
417008,,,,24.0,0.0,0.0,24.0,20.0,83.0,,,,,,,18.0
417062,,,,4.0,0.0,0.0,4.0,3.0,75.0,3.0,0.0,0.0,3.0,3.0,100.0,12.0
417105,,,,113.0,0.0,0.0,113.0,98.0,87.0,50.0,0.0,0.0,50.0,34.0,68.0,16.0
417123,,,,14.0,1.0,0.0,13.0,13.0,100.0,18.0,1.0,0.0,17.0,15.0,88.0,3.0
417248,,,,17.0,0.0,0.0,17.0,17.0,100.0,,,,,,,17.0
417275,,,,15.0,0.0,0.0,15.0,15.0,100.0,,,,,,,15.0
417327,17.0,17.0,100.0,7.0,0.0,0.0,7.0,6.0,86.0,17.0,0.0,0.0,17.0,9.0,53.0,10.0
417442,,,,11.0,0.0,0.0,11.0,10.0,91.0,,,,,,,17.0
417503,,,,3.0,0.0,0.0,3.0,2.0,67.0,4.0,0.0,0.0,4.0,3.0,75.0,9.0
417600,,,,15.0,0.0,0.0,15.0,11.0,73.0,,,,,,,7.0
417628,,,,12.0,0.0,0.0,12.0,11.0,92.0,1.0,0.0,0.0,1.0,1.0,100.0,3.0
417637,,,,16.0,0.0,0.0,16.0,13.0,81.0,,,,,,,8.0
417646,,,,9.0,0.0,0.0,9.0,9.0,100.0,,,,,,,8.0
417655,,,,22.0,0.0,0.0,22.0,19.0,86.0,,,,,,,5.0
417682,,,,4.0,0.0,0.0,4.0,4.0,100.0,,,,,,,5.0
417716,,,,12.0,0.0,0.0,12.0,6.0,50.0,,,,,,,16.0
417725,,,,10.0,0.0,0.0,10.0,8.0,80.0,,,,,,,9.0
417734,2.0,64.0,3.0,6.0,0.0,0.0,6.0,5.0,83.0,6.0,0.0,0.0,6.0,2.0,33.0,5.0
417752,4.0,4.0,100.0,4.0,0.0,0.0,4.0,3.0,75.0,0.0,0.0,0.0,0.0,0.0,,9.0
417831,,,,14.0,0.0,0.0,14.0,3.0,21.0,,,,,,,18.0
417840,,,,17.0,0.0,0.0,17.0,12.0,71.0,,,,,,,35.0
417868,,,,28.0,0.0,0.0,28.0,25.0,89.0,14.0,0.0,0.0,14.0,14.0,100.0,1.0
417886,,,,4.0,0.0,0.0,4.0,2.0,50.0,,,,,,,5.0
417910,,,,40.0,0.0,0.0,40.0,21.0,53.0,,,,,,,12.0
417983,,,,,,,,,,23.0,0.0,0.0,23.0,16.0,70.0,6.0
417992,,,,11.0,0.0,0.0,11.0,10.0,91.0,0.0,0.0,0.0,0.0,0.0,,11.0
418001,,,,3.0,0.0,0.0,3.0,3.0,100.0,,,,,,,21.0
418010,,,,19.0,0.0,0.0,19.0,19.0,100.0,17.0,0.0,0.0,17.0,17.0,100.0,12.0
418029,,,,9.0,0.0,0.0,9.0,8.0,89.0,,,,,,,14.0
418038,,,,77.0,0.0,0.0,77.0,35.0,45.0,,,,,,,30.0
418065,,,,49.0,0.0,0.0,49.0,40.0,82.0,14.0,0.0,0.0,14.0,13.0,93.0,19.0
418083,,,,9.0,0.0,0.0,9.0,5.0,56.0,,,,,,,15.0
418126,2.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,7.0
418171,,,,3.0,0.0,0.0,3.0,3.0,100.0,,,,,,,21.0
418199,,,,,,,,,,,,,,,,10.0
418205,,,,55.0,0.0,0.0,55.0,51.0,93.0,,,,,,,12.0
418223,,,,56.0,0.0,0.0,56.0,45.0,80.0,,,,,,,6.0
418250,,,,17.0,0.0,0.0,17.0,13.0,76.0,99.0,0.0,0.0,99.0,83.0,84.0,5.0
418269,,,,66.0,0.0,0.0,66.0,48.0,73.0,,,,,,,12.0
418278,,,,30.0,0.0,0.0,30.0,20.0,67.0,13.0,0.0,0.0,13.0,10.0,77.0,21.0
418296,,,,847.0,0.0,0.0,847.0,797.0,94.0,560.0,0.0,0.0,560.0,555.0,99.0,22.0
418302,,,,42.0,0.0,0.0,42.0,28.0,67.0,31.0,0.0,0.0,31.0,20.0,65.0,5.0
418320,,,,17.0,0.0,0.0,17.0,14.0,82.0,109.0,0.0,0.0,109.0,37.0,34.0,10.0
418348,,,,40.0,0.0,0.0,40.0,33.0,83.0,39.0,0.0,0.0,39.0,23.0,59.0,12.0
418357,,,,17.0,0.0,0.0,17.0,3.0,18.0,131.0,0.0,0.0,131.0,1.0,1.0,8.0
418409,,,,79.0,0.0,0.0,79.0,73.0,92.0,59.0,0.0,0.0,59.0,55.0,93.0,10.0
418427,,,,9.0,0.0,0.0,9.0,9.0,100.0,5.0,0.0,0.0,5.0,2.0,40.0,10.0
418445,,,,10.0,0.0,0.0,10.0,5.0,50.0,0.0,0.0,0.0,0.0,0.0,,8.0
418454,,,,59.0,0.0,0.0,59.0,46.0,78.0,1.0,0.0,0.0,1.0,1.0,100.0,17.0
418481,,,,34.0,0.0,0.0,34.0,24.0,71.0,,,,,,,15.0
418515,,,,34.0,0.0,0.0,34.0,32.0,94.0,11.0,0.0,0.0,11.0,7.0,64.0,10.0
418524,,,,30.0,0.0,0.0,30.0,16.0,53.0,,,,,,,11.0
418533,,,,45.0,0.0,0.0,45.0,35.0,78.0,7.0,0.0,0.0,7.0,4.0,57.0,24.0
418542,,,,23.0,0.0,0.0,23.0,11.0,48.0,32.0,0.0,0.0,32.0,10.0,31.0,2.0
418560,,,,4.0,0.0,0.0,4.0,2.0,50.0,24.0,0.0,0.0,24.0,16.0,67.0,2.0
418588,,,,17.0,0.0,0.0,17.0,11.0,65.0,,,,,,,17.0
418612,,,,3.0,0.0,0.0,3.0,0.0,0.0,,,,,,,7.0
418658,,,,137.0,0.0,0.0,137.0,108.0,79.0,,,,,,,12.0
418773,,,,96.0,0.0,0.0,96.0,83.0,86.0,5.0,0.0,0.0,5.0,4.0,80.0,17.0
418782,,,,128.0,0.0,0.0,128.0,102.0,80.0,,,,,,,19.0
418889,,,,16.0,0.0,0.0,16.0,13.0,81.0,4.0,0.0,0.0,4.0,4.0,100.0,13.0
418913,,,,4.0,0.0,0.0,4.0,3.0,75.0,,,,,,,4.0
418968,,,,32.0,0.0,0.0,32.0,20.0,63.0,,,,,,,15.0
419031,,,,5.0,0.0,0.0,5.0,5.0,100.0,,,,,,,8.0
419095,,,,16.0,0.0,0.0,16.0,15.0,94.0,,,,,,,6.0
419183,,,,48.0,0.0,0.0,48.0,37.0,77.0,,,,,,,12.0
419217,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,10.0
419226,,,,122.0,0.0,0.0,122.0,87.0,71.0,39.0,0.0,0.0,39.0,35.0,90.0,8.0
419235,,,,41.0,0.0,0.0,41.0,26.0,63.0,,,,,,,16.0
419244,,,,15.0,0.0,0.0,15.0,7.0,47.0,18.0,0.0,0.0,18.0,5.0,28.0,15.0
419253,,,,18.0,0.0,0.0,18.0,13.0,72.0,,,,,,,7.0
419280,,,,8.0,0.0,0.0,8.0,6.0,75.0,1.0,0.0,0.0,1.0,1.0,100.0,14.0
419341,7.0,7.0,100.0,5.0,0.0,0.0,5.0,4.0,80.0,,,,,,,3.0
419420,,,,22.0,0.0,0.0,22.0,22.0,100.0,,,,,,,10.0
419484,,,,9.0,0.0,0.0,9.0,2.0,22.0,,,,,,,13.0
419633,,,,26.0,0.0,0.0,26.0,19.0,73.0,,,,,,,10.0
419703,,,,259.0,0.0,0.0,259.0,208.0,80.0,,,,,,,15.0
419712,,,,67.0,0.0,0.0,67.0,57.0,85.0,,,,,,,14.0
419721,,,,120.0,0.0,0.0,120.0,87.0,73.0,,,,,,,10.0
420024,27.0,27.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,19.0
420042,,,,,,,,,,,,,,,,6.0
420130,,,,14.0,0.0,0.0,14.0,8.0,57.0,,,,,,,35.0
420255,,,,8.0,0.0,0.0,8.0,8.0,100.0,,,,,,,14.0
420325,21.0,28.0,75.0,20.0,0.0,0.0,20.0,18.0,90.0,,,,,,,13.0
420343,,,,215.0,0.0,0.0,215.0,177.0,82.0,54.0,0.0,0.0,54.0,34.0,63.0,23.0
420370,,,,95.0,0.0,0.0,95.0,72.0,76.0,,,,,,,25.0
420398,1544.0,4240.0,36.0,1059.0,0.0,0.0,1059.0,566.0,53.0,1655.0,0.0,0.0,1655.0,855.0,52.0,29.0
420431,37.0,780.0,5.0,56.0,0.0,0.0,56.0,42.0,75.0,151.0,0.0,0.0,151.0,79.0,52.0,11.0
420440,284.0,876.0,32.0,133.0,0.0,0.0,133.0,71.0,53.0,103.0,0.0,0.0,103.0,35.0,34.0,18.0
420468,,,,79.0,0.0,0.0,79.0,72.0,91.0,26.0,0.0,0.0,26.0,23.0,88.0,10.0
420538,169.0,351.0,48.0,136.0,0.0,0.0,136.0,85.0,63.0,60.0,0.0,0.0,60.0,34.0,57.0,14.0
420556,109.0,561.0,19.0,80.0,0.0,0.0,80.0,39.0,49.0,72.0,0.0,0.0,72.0,20.0,28.0,13.0
420723,36.0,289.0,12.0,42.0,0.0,0.0,42.0,19.0,45.0,21.0,0.0,0.0,21.0,9.0,43.0,9.0
420981,,,,211.0,0.0,0.0,211.0,153.0,73.0,,,,,,,15.0
421513,,,,22.0,0.0,0.0,22.0,13.0,59.0,,,,,,,11.0
421610,,,,39.0,0.0,0.0,39.0,31.0,79.0,0.0,0.0,0.0,0.0,0.0,,19.0
421665,,,,1.0,0.0,0.0,1.0,1.0,100.0,4.0,0.0,0.0,4.0,4.0,100.0,20.0
421708,,,,7.0,0.0,0.0,7.0,6.0,86.0,11.0,0.0,0.0,11.0,1.0,9.0,20.0
421717,,,,2.0,0.0,0.0,2.0,1.0,50.0,3.0,0.0,0.0,3.0,3.0,100.0,5.0
421771,,,,5.0,0.0,0.0,5.0,3.0,60.0,5.0,0.0,0.0,5.0,4.0,80.0,20.0
421841,71.0,116.0,61.0,102.0,0.0,0.0,102.0,80.0,78.0,,,,,,,14.0
421878,15.0,85.0,18.0,6.0,0.0,0.0,6.0,5.0,83.0,0.0,0.0,0.0,0.0,0.0,,15.0
421896,,,,79.0,0.0,0.0,79.0,72.0,91.0,,,,,,,20.0
422020,,,,17.0,0.0,0.0,17.0,13.0,76.0,,,,,,,29.0
422695,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,10.0
422835,,,,284.0,0.0,0.0,284.0,190.0,67.0,,,,,,,25.0
423120,,,,178.0,0.0,0.0,178.0,147.0,83.0,0.0,0.0,0.0,0.0,0.0,,25.0
423397,,,,182.0,0.0,0.0,182.0,156.0,86.0,,,,,,,39.0
423412,,,,13.0,0.0,0.0,13.0,11.0,85.0,,,,,,,14.0
423652,45.0,198.0,23.0,58.0,0.0,0.0,58.0,28.0,48.0,63.0,0.0,0.0,63.0,17.0,27.0,9.0
425250,,,,16.0,0.0,0.0,16.0,12.0,75.0,9.0,0.0,0.0,9.0,6.0,67.0,9.0
425986,,,,29.0,0.0,0.0,29.0,15.0,52.0,,,,,,,10.0
426314,,,,74.0,0.0,0.0,74.0,44.0,59.0,289.0,0.0,0.0,289.0,124.0,43.0,19.0
427308,,,,40.0,0.0,0.0,40.0,40.0,100.0,,,,,,,13.0
427335,,,,,,,,,,,,,,,,15.0
427894,,,,13.0,0.0,0.0,13.0,12.0,92.0,,,,,,,30.0
427973,,,,32.0,0.0,0.0,32.0,26.0,81.0,,,,,,,10.0
427982,,,,32.0,0.0,0.0,32.0,10.0,31.0,,,,,,,11.0
427991,,,,247.0,0.0,0.0,247.0,133.0,54.0,28.0,0.0,0.0,28.0,19.0,68.0,8.0
428000,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,8.0
428019,,,,34.0,0.0,0.0,34.0,24.0,71.0,2.0,1.0,0.0,1.0,1.0,100.0,8.0
428055,,,,62.0,0.0,0.0,62.0,44.0,71.0,,,,,,,10.0
428125,,,,5.0,0.0,0.0,5.0,5.0,100.0,,,,,,,25.0
428170,109.0,191.0,57.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,,11.0
428259,,,,,,,,,,,,,,,,2.0
428392,205.0,420.0,49.0,138.0,0.0,0.0,138.0,88.0,64.0,93.0,6.0,0.0,87.0,29.0,33.0,14.0
429128,,,,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,14.0,4.0,29.0,9.0
430184,5.0,187.0,3.0,2.0,0.0,0.0,2.0,1.0,50.0,32.0,0.0,0.0,32.0,15.0,47.0,41.0
430227,,,,26.0,0.0,0.0,26.0,21.0,81.0,2.0,0.0,0.0,2.0,1.0,50.0,17.0
430245,,,,517.0,0.0,0.0,517.0,353.0,68.0,,,,,,,25.0
430306,,,,,,,,,,,,,,,,12.0
430403,,,,35.0,0.0,0.0,35.0,27.0,77.0,,,,,,,35.0
430564,,,,,,,,,,,,,,,,10.0
430582,,,,,,,,,,,,,,,,50.0
430670,16.0,20.0,80.0,17.0,0.0,0.0,17.0,15.0,88.0,0.0,0.0,0.0,0.0,0.0,,7.0
430704,,,,,,,,,,,,,,,,11.0
430795,,,,140.0,0.0,0.0,140.0,127.0,91.0,,,,,,,14.0
430883,,,,2.0,0.0,0.0,2.0,2.0,100.0,,,,,,,9.0
430908,,,,13.0,0.0,0.0,13.0,9.0,69.0,6.0,0.0,0.0,6.0,4.0,67.0,6.0
430935,98.0,302.0,32.0,137.0,0.0,0.0,137.0,72.0,53.0,22.0,0.0,0.0,22.0,16.0,73.0,30.0
430971,,,,25.0,0.0,0.0,25.0,13.0,52.0,,,,,,,6.0
431017,,,,31.0,0.0,0.0,31.0,17.0,55.0,17.0,0.0,0.0,17.0,5.0,29.0,9.0
431071,,,,9.0,0.0,0.0,9.0,6.0,67.0,7.0,0.0,0.0,7.0,3.0,43.0,12.0
431105,,,,32.0,0.0,0.0,32.0,32.0,100.0,40.0,0.0,0.0,40.0,23.0,58.0,10.0
431123,,,,81.0,0.0,0.0,81.0,73.0,90.0,,,,,,,20.0
431141,,,,245.0,2.0,0.0,243.0,175.0,72.0,,,,,,,16.0
431187,,,,57.0,0.0,0.0,57.0,50.0,88.0,,,,,,,10.0
431196,,,,17.0,0.0,0.0,17.0,15.0,88.0,,,,,,,24.0
431266,,,,,,,,,,55.0,0.0,0.0,55.0,28.0,51.0,10.0
431275,,,,4.0,0.0,0.0,4.0,4.0,100.0,9.0,0.0,0.0,9.0,7.0,78.0,5.0
431284,,,,34.0,0.0,0.0,34.0,31.0,91.0,2.0,0.0,0.0,2.0,2.0,100.0,25.0
431558,,,,220.0,0.0,0.0,220.0,181.0,82.0,13.0,0.0,0.0,13.0,11.0,85.0,14.0
431600,,,,12.0,0.0,0.0,12.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,,7.0
431716,,,,353.0,0.0,0.0,353.0,215.0,61.0,,,,,,,18.0
431983,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,15.0
432117,,,,12.0,0.0,0.0,12.0,10.0,83.0,1.0,0.0,0.0,1.0,1.0,100.0,20.0
432269,,,,8.0,0.0,0.0,8.0,4.0,50.0,,,,,,,12.0
432384,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,21.0
432524,65.0,75.0,87.0,65.0,0.0,0.0,65.0,47.0,72.0,,,,,,,15.0
433004,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,16.0
433013,,,,19.0,0.0,0.0,19.0,16.0,84.0,,,,,,,30.0
433040,,,,24.0,0.0,0.0,24.0,18.0,75.0,,,,,,,14.0
433068,,,,118.0,0.0,0.0,118.0,79.0,67.0,25.0,0.0,0.0,25.0,19.0,76.0,21.0
433101,,,,127.0,0.0,0.0,127.0,102.0,80.0,69.0,0.0,0.0,69.0,44.0,64.0,17.0
433138,,,,38.0,0.0,0.0,38.0,28.0,74.0,13.0,0.0,0.0,13.0,10.0,77.0,5.0
433174,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,5.0
433387,,,,1002.0,0.0,0.0,1002.0,648.0,65.0,,,,,,,42.0
433420,29.0,58.0,50.0,29.0,1.0,0.0,28.0,21.0,75.0,,,,,,,7.0
433536,24.0,75.0,32.0,7.0,0.0,0.0,7.0,3.0,43.0,2.0,0.0,0.0,2.0,2.0,100.0,13.0
433660,2700.0,4162.0,65.0,3050.0,0.0,16.0,3066.0,2477.0,81.0,74.0,0.0,0.0,74.0,52.0,70.0,20.0
434016,21.0,77.0,27.0,13.0,0.0,0.0,13.0,5.0,38.0,19.0,0.0,0.0,19.0,9.0,47.0,7.0
434061,852.0,2371.0,36.0,824.0,0.0,0.0,824.0,501.0,61.0,297.0,0.0,0.0,297.0,127.0,43.0,21.0
434140,,,,87.0,0.0,0.0,87.0,64.0,74.0,,,,,,,22.0
434159,,,,148.0,0.0,0.0,148.0,97.0,66.0,,,,,,,27.0
434274,,,,52.0,0.0,0.0,52.0,18.0,35.0,23.0,0.0,0.0,23.0,9.0,39.0,10.0
434283,,,,14.0,0.0,0.0,14.0,12.0,86.0,1.0,0.0,0.0,1.0,1.0,100.0,10.0
434308,,,,,,,,,,,,,,,,25.0
434344,,,,30.0,0.0,0.0,30.0,29.0,97.0,0.0,0.0,0.0,0.0,0.0,,17.0
434362,,,,22.0,0.0,0.0,22.0,17.0,77.0,,,,,,,18.0
434432,3.0,8.0,38.0,6.0,0.0,0.0,6.0,4.0,67.0,,,,,,,20.0
434469,,,,11.0,2.0,0.0,9.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,,20.0
434496,,,,63.0,0.0,0.0,63.0,54.0,86.0,,,,,,,20.0
434539,4.0,5.0,80.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,10.0
434584,15.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,100.0,8.0
434672,1511.0,4201.0,36.0,1573.0,0.0,0.0,1573.0,813.0,52.0,1569.0,0.0,0.0,1569.0,549.0,35.0,14.0
434751,11.0,27.0,41.0,9.0,0.0,0.0,9.0,4.0,44.0,8.0,0.0,0.0,8.0,2.0,25.0,9.0
434821,,,,198.0,0.0,0.0,198.0,46.0,23.0,,,,,,,27.0
434830,,,,64.0,0.0,0.0,64.0,42.0,66.0,17.0,0.0,0.0,17.0,10.0,59.0,14.0
434900,43.0,80.0,54.0,22.0,0.0,0.0,22.0,14.0,64.0,6.0,0.0,0.0,6.0,4.0,67.0,18.0
434937,10.0,26.0,38.0,11.0,0.0,0.0,11.0,8.0,73.0,,,,,,,5.0
435000,,,,,,,,,,,,,,,,3.0
436030,,,,57.0,0.0,0.0,57.0,29.0,51.0,40.0,0.0,0.0,40.0,20.0,50.0,25.0
436304,314.0,658.0,48.0,298.0,0.0,0.0,298.0,191.0,64.0,126.0,0.0,0.0,126.0,37.0,29.0,20.0
436429,,,,731.0,0.0,0.0,731.0,409.0,56.0,,,,,,,24.0
436553,,,,20.0,0.0,0.0,20.0,16.0,80.0,,,,,,,20.0
436599,1.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,,21.0,0.0,0.0,21.0,14.0,67.0,9.0
436614,5.0,11.0,45.0,5.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,,4.0
436632,,,,55.0,0.0,0.0,55.0,42.0,76.0,49.0,0.0,0.0,49.0,36.0,73.0,14.0
436641,,,,22.0,0.0,0.0,22.0,10.0,45.0,,,,,,,20.0
436650,,,,,,,,,,,,,,,,23.0
